Fund Name,Scheme Type,Scheme Category,Plan,AUM,TER,PE,PB,Top 3 Holdings,Top 5 Holdings,Top 10 Holdings,Sharpe,Sortino,St Dev,Inception,Age in yrs,Score
Higher/lower,,,,higher,lower,lower,lower,lower,lower,lower,higher,higher,lower,higher,higher,
Bandhan Midcap Fund,Equity Scheme,Mid Cap Fund,IDCW,2008.0203,0.63,44.0788,6.06,10.74865699,17.02649523,29.10663944,0.717527756,0.0761,14.48069448,0,3.666666667,17160.87607
ICICI Pru PSU Equity Fund,Equity Scheme,Thematic Fund,IDCW,2021.841007,0.86,11.8559,1.64,24.33929762,34.47498085,54.64378238,1.276310432,0.1412,13.82159109,0,3.583333333,17102.05588
ICICI Pru PSU Equity Fund,Equity Scheme,Thematic Fund,Growth,2021.841007,0.86,11.8559,1.64,24.33929762,34.47498085,54.64378238,1.276310432,0.1411,13.82159109,0,3.583333333,17102.05458
Bandhan Innovation Fund,Equity Scheme,Thematic Fund,IDCW,1994.2072,0.64,42.1648,4.8,13.77387842,20.67199353,34.41181628,0.781025787,0.0819,13.82159109,0,2,16961.51546
Bandhan Innovation Fund,Equity Scheme,Thematic Fund,Growth,1994.2072,0.64,42.1648,4.8,13.77387842,20.67199353,34.41181628,0.781025787,0.0819,13.82159109,0,2,16961.51546
Bandhan Focused Fund,Equity Scheme,Focused Fund,Growth,1993.8087,0.78,17.3277,2.41,22.6460239,33.55421672,54.09444182,0.441311319,0.0486,13.25564873,15.03391869,13.25,16916.81933
Bandhan Focused Fund,Equity Scheme,Focused Fund,IDCW,1993.8087,0.78,17.3277,2.41,22.6460239,33.55421672,54.09444182,0.438136417,0.0482,13.25564873,10.47588966,13.25,16903.09242
Axis Nifty 100 Index Fund,Equity Scheme,Index Fund,IDCW,1974.043898,0.21,21.0221,3.25,24.13560686,32.26910962,46.25151974,0.519096407,0.0581,14.87480402,0,6.5,16680.729
Axis Nifty 100 Index Fund,Equity Scheme,Index Fund,Growth,1974.043898,0.21,21.0221,3.25,24.13560686,32.26910962,46.25151974,0.519096407,0.0581,14.87480402,0,6.5,16680.729
Canara Rob Consumer Trends Fund,Equity Scheme,Sectoral Fund - Consumption,Growth,1950.0333,0.81,30.8716,4.99,15.56157528,23.98180585,42.28598045,0.304790551,0.033,12.17670215,17.62284484,13.25,16652.68268
Canara Rob Consumer Trends Fund,Equity Scheme,Sectoral Fund - Consumption,IDCW,1950.0333,0.81,30.8716,4.99,15.56157528,23.98180585,42.28598045,0.307965453,0.0334,12.17670215,14.03429243,13.25,16641.96985
Kotak MNC Fund,Equity Scheme,Thematic Fund - MNC,IDCW,1966.531,0.64,42.88,7.17,22.21490533,31.68201773,49.1665781,1.504903346,0.1543,11.32589442,0,1.5,16448.94739
Kotak MNC Fund,Equity Scheme,Thematic Fund - MNC,Growth,1966.531,0.64,42.88,7.17,22.21490533,31.68201773,49.1665781,1.504903346,0.1539,11.32589442,0,1.5,16448.94219
SBI Nifty Next 50 Index Fund,Equity Scheme,Index Fund,Growth,1901.0625,0.31,20.0038,3.14,12.6496788,19.05499688,33.6424026,0.623868159,0.0637,14.87480402,0,4.916666667,16323.19549
SBI Nifty Next 50 Index Fund,Equity Scheme,Index Fund,IDCW,1901.0625,0.31,20.0038,3.14,12.6496788,19.05499688,33.6424026,0.623868159,0.0637,14.87480402,0,4.916666667,16323.19549
UTI Multi Cap Fund,Equity Scheme,Multi Cap Fund,Growth,1874.4763,0.65,19.4023,3.45,14.88439198,21.64732624,32.45281362,-0.300028199,-0.0302,13.36239406,0,0.916666667,16032.67311
HSBC Large Cap Fund,Equity Scheme,Large Cap Fund,Growth,1885.2588,1.26,26.8143,3.77,23.41593163,34.43390764,54.07165006,0.804837549,0.0904,11.76201976,14.27560053,13.25,15864.25357
HSBC Large Cap Fund,Equity Scheme,Large Cap Fund,IDCW,1885.2588,1.26,26.8143,3.77,23.41593163,34.43390764,54.07165006,0.804837549,0.0904,11.76201976,4.454368182,13.25,15834.78988
LIC MF Multi Cap Fund,Equity Scheme,Multi Cap Fund,IDCW,1828.5135,0.55,27.5738,4.09,10.8903325,15.61753304,24.87811547,0.620693258,0.0666,13.36239406,0,3.5,15726.9017
LIC MF Multi Cap Fund,Equity Scheme,Multi Cap Fund,Growth,1828.5135,0.55,27.5738,4.09,10.8903325,15.61753304,24.87811547,0.620693258,0.0666,13.36239406,0,3.5,15726.9017
Franklin India Technology Fund,Equity Scheme,Sectoral Fund - Technology,Growth,1937.752027,1.06,36.688,6.66,42.09996835,54.69180496,75.80017709,-0.660379527,-0.0677,16.85893746,15.91918963,13.25,15698.60798
Franklin India Technology Fund,Equity Scheme,Sectoral Fund - Technology,IDCW,1937.752027,1.06,36.688,6.66,42.09996835,54.69180496,75.80017709,-0.660379527,-0.0678,16.85893746,6.270490482,13.25,15669.66058
Bank of India Small Cap Fund,Equity Scheme,Small Cap Fund,Growth,1829.1874,0.52,31.1845,3.84,12.39019031,18.34887448,30.40548497,0.206368602,0.021,15.30194838,0,7.333333333,15626.51636
Bank of India Small Cap Fund,Equity Scheme,Small Cap Fund,IDCW,1829.1874,0.52,31.1845,3.84,12.39019031,18.34887448,30.40548497,0.206368602,0.0209,15.30194838,0,7.333333333,15626.51506
Bandhan Nifty100 Low Volatility 30 Index Fund,Equity Scheme,Index Fund,Growth,1834.1658,0.35,28.5759,4.82,12.86889165,20.65634918,38.37848951,0.615930905,0.0704,14.87480402,0,3.5,15589.47198
Bandhan Nifty100 Low Volatility 30 Index Fund,Equity Scheme,Index Fund,IDCW,1834.1658,0.35,28.5759,4.82,12.86889165,20.65634918,38.37848951,0.6064062,0.0693,14.87480402,0,3.5,15589.31481
HDFC Pharma and Healthcare Fund,Equity Scheme,Sectoral Fund - Pharma & Health Care,IDCW,1875.8906,0.95,45.6891,6.09,25.07810957,38.01583632,61.14817676,0.911196752,0.0902,13.16350135,0,2.5,15427.89376
HDFC Pharma and Healthcare Fund,Equity Scheme,Sectoral Fund - Pharma & Health Care,Growth,1875.8906,0.95,45.6891,6.09,25.07810957,38.01583632,61.14817676,0.911196752,0.0902,13.16350135,0,2.5,15427.89376
ICICI Pru BSE Sensex Index Fund,Equity Scheme,Index Fund,Growth,1862.321932,0.2,22.9732,3.42,34.09621555,44.75943637,65.22732077,0.307965453,0.0349,14.87480402,0,8.583333333,15335.99782
ICICI Pru BSE Sensex Index Fund,Equity Scheme,Index Fund,IDCW,1862.321932,0.2,22.9732,3.42,34.09621555,44.75943637,65.22732077,0.307965453,0.0349,14.87480402,0,8.583333333,15335.99782
Tata Focused Fund,Equity Scheme,Focused Fund,Growth,1807.746655,0.69,24.5494,3.19,19.48405762,29.45639526,49.97167344,0.361938779,0.0405,13.25564873,0,6.333333333,15197.04849
Tata Focused Fund,Equity Scheme,Focused Fund,IDCW,1807.746655,0.69,24.5494,3.19,19.48405762,29.45639526,49.97167344,0.361938779,0.0405,13.25564873,0,6.333333333,15197.04849
Baroda BNP Paribas Large & Mid Cap Fund,Equity Scheme,Large & Mid Cap Fund,IDCW,1726.3395,0.84,28.5201,3.76,13.27800239,19.59990489,33.58076439,0.601643848,0.064,13.44884509,0,5.583333333,14689.43915
Baroda BNP Paribas Large & Mid Cap Fund,Equity Scheme,Large & Mid Cap Fund,Growth,1726.3395,0.84,28.5201,3.76,13.27800239,19.59990489,33.58076439,0.601643848,0.064,13.44884509,0,5.583333333,14689.43915
Aditya Birla SL Business Cycle Fund,Equity Scheme,Thematic Fund,Growth,1730.312,1.16,29.9432,3.76,14.76250526,21.43201342,33.74712191,0.571482283,0.0608,13.82159109,0,4.333333333,14674.70746
Aditya Birla SL Business Cycle Fund,Equity Scheme,Thematic Fund,IDCW,1730.312,1.16,29.9432,3.76,14.76250526,21.43201342,33.74712191,0.56513248,0.0603,13.82159109,0,4.333333333,14674.60571
DSP Natural Res & New Energy Fund,Equity Scheme,Sectoral Fund - Energy & Power,Growth,1764.6209,0.89,12.9008,1.72,30.25124547,47.59669343,70.70332217,1.57316373,0.1566,14.77588369,20.93712466,13.25,14605.42409
DSP Natural Res & New Energy Fund,Equity Scheme,Sectoral Fund - Energy & Power,IDCW,1764.6209,0.89,12.9008,1.72,30.25124547,47.59669343,70.70332217,1.57316373,0.1566,14.77588369,12.33467787,13.25,14579.61675
Motilal Oswal BSE Enhanced Value Index Fund,Equity Scheme,Index Fund,Growth,1748.8359,0.36,7.5906,1.27,27.14307271,43.39474619,65.58916706,1.465217076,0.1498,14.87480402,0,3.666666667,14493.98877
Union Small Cap Fund,Equity Scheme,Small Cap Fund,Growth,1697.1866,0.96,37.1587,5.06,11.84077814,18.60567365,32.52782576,0.877860285,0.0916,15.30194838,17.20600908,11.83333333,14455.10014
Union Small Cap Fund,Equity Scheme,Small Cap Fund,IDCW,1697.1866,0.96,37.1587,5.06,11.84077814,18.60567365,32.52782576,0.877860285,0.0915,15.30194838,13.85952359,11.83333333,14445.05939
ICICI Pru MNC Fund,Equity Scheme,Thematic Fund - MNC,Growth,1709.903878,1.09,29.3986,5.55,20.01918379,30.34147747,47.98697813,0.684191289,0.0715,11.32589442,0,6.833333333,14292.41957
ICICI Pru MNC Fund,Equity Scheme,Thematic Fund - MNC,IDCW,1709.903878,1.09,29.3986,5.55,20.01918379,30.34147747,47.98697813,0.682603838,0.0715,11.32589442,0,6.833333333,14292.39576
Axis Services Opportunities Fund,Equity Scheme,Sectoral Fund - Service Industry,Growth,1725.106501,0.72,37.2126,5.07,25.6739552,36.10967468,54.40208387,-1.765245275,-0.1698,10.53464091,0,0.75,14174.98675
Axis Services Opportunities Fund,Equity Scheme,Sectoral Fund - Service Industry,IDCW,1725.106501,0.72,37.2126,5.07,25.6739552,36.10967468,54.40208387,-1.771595078,-0.1692,10.53464091,0,0.75,14174.8993
HDFC NIFTY50 Equal Weight Index Fund,Equity Scheme,Index Fund,Growth,1637.9433,0.4,19.7334,3.41,6.924110255,11.44567703,22.57076298,0.809599901,0.0903,14.87480402,0,4.666666667,14151.53949
UTI Quant Fund,Equity Scheme,Thematic Fund,Growth,1683.1832,0.4,29.1228,6.92,15.94616082,24.99601351,44.21813383,0.393687795,0.0441,13.82159109,0,1.25,14100.20103
ICICI Pru FMCG Fund,Equity Scheme,Sectoral Fund - Consumption,Growth,1765.118667,1.34,25.6462,8.11,52.74000651,64.78968362,82.26805523,-0.576244636,-0.0625,12.17670215,11.84713702,13.25,14023.41756
HSBC Focused Fund,Equity Scheme,Focused Fund,Growth,1693.1602,0.99,31.9977,4.31,23.4036921,33.00526436,54.45482359,0.890559891,0.0986,13.25564873,0,5.75,14013.54702
HSBC Focused Fund,Equity Scheme,Focused Fund,IDCW,1693.1602,0.99,31.9977,4.31,23.4036921,33.00526436,54.45482359,0.890559891,0.0986,13.25564873,0,5.75,14013.54702
ICICI Pru FMCG Fund,Equity Scheme,Sectoral Fund - Consumption,IDCW,1765.118667,1.34,25.6462,8.11,52.74000651,64.78968362,82.26805523,-0.576244636,-0.0625,12.17670215,7.284141619,13.25,14009.72858
Sundaram Business Cycle Fund,Equity Scheme,Thematic Fund,IDCW,1679.748987,0.59,39.1038,3.99,17.41274197,26.35392167,42.52682939,-0.036511368,-0.0038,13.82159109,0,1.833333333,14005.19162
Sundaram Business Cycle Fund,Equity Scheme,Thematic Fund,Growth,1679.748987,0.59,39.1038,3.99,17.41274197,26.35392167,42.52682939,-0.036511368,-0.0038,13.82159109,0,1.833333333,14005.19162
Invesco India Largecap Fund,Equity Scheme,Large Cap Fund,Growth,1666.052,0.71,33.9276,5.23,21.34986783,31.17144003,48.35479925,0.612756004,0.0684,11.76201976,14.83994574,13.25,13922.66814
Invesco India Largecap Fund,Equity Scheme,Large Cap Fund,IDCW,1666.052,0.71,33.9276,5.23,21.34986783,31.17144003,48.35479925,0.601643848,0.0671,11.76201976,7.266218227,13.25,13899.76338
HDFC Transportation and Logistics Fund,Equity Scheme,Thematic Fund,Growth,1693.292,0.97,34.4507,5.17,26.63167369,39.00168429,59.48128852,1.484266486,0.1715,13.82159109,0,2.666666667,13867.03844
HDFC Transportation and Logistics Fund,Equity Scheme,Thematic Fund,IDCW,1693.292,0.97,34.4507,5.17,26.63167369,39.00168429,59.48128852,1.484266486,0.1715,13.82159109,0,2.666666667,13867.03844
HSBC Consumption Fund,Equity Scheme,Sectoral Fund - Consumption,IDCW,1676.5655,0.89,54.7439,7.44,18.6590791,27.22201545,43.49698361,0.306378002,0.0337,12.17670215,0,2.666666667,13840.43436
HSBC Consumption Fund,Equity Scheme,Sectoral Fund - Consumption,Growth,1676.5655,0.89,54.7439,7.44,18.6590791,27.22201545,43.49698361,0.306378002,0.0337,12.17670215,0,2.666666667,13840.43436
DSP Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,1666.8101,0.62,21.2754,2.86,28.12928119,38.69501391,59.4991655,1.262023375,0.1396,13.61429544,0,2.333333333,13726.67857
DSP Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,1666.8101,0.62,21.2754,2.86,28.12928119,38.69501391,59.4991655,1.262023375,0.1394,13.61429544,0,2.333333333,13726.67597
Sundaram Fin Serv Opp Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,1675.684397,0.76,15.5371,1.92,38.67762352,49.93440157,69.59454719,0.923896358,0.1018,13.61429544,17.42588671,13.25,13698.40814
Sundaram Fin Serv Opp Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,1675.684397,0.76,15.5371,1.92,38.67762352,49.93440157,69.59454719,0.920721456,0.1013,13.61429544,9.90622406,13.25,13675.79503
Motilal Oswal Business Cycle Fund,Equity Scheme,Thematic Fund,Growth,1674.2273,1.53,40.1552,5.41,24.51217944,38.59649762,66.66259115,-0.415912106,-0.0425,13.82159109,0,1.666666667,13575.82699
Motilal Oswal Business Cycle Fund,Equity Scheme,Thematic Fund,IDCW,1674.2273,1.53,40.1552,5.41,24.51217944,38.59649762,66.66259115,-0.417499557,-0.0425,13.82159109,0,1.666666667,13575.80317
Union Midcap Fund,Equity Scheme,Mid Cap Fund,IDCW,1598.1837,0.74,37.9342,4.94,10.3288627,15.94871728,27.36846209,1.019143405,0.1083,14.48069448,0,6.083333333,13565.23103
Union Midcap Fund,Equity Scheme,Mid Cap Fund,Growth,1598.1837,0.74,37.9342,4.94,10.3288627,15.94871728,27.36846209,1.019143405,0.1083,14.48069448,0,6.083333333,13565.23103
Kotak Consumption Fund,Equity Scheme,Sectoral Fund - Consumption,Growth,1646.4181,0.57,35.8388,5.3,22.89614042,33.76696357,52.44800212,0.46353563,0.049,12.17670215,0,2.416666667,13562.4255
Kotak Consumption Fund,Equity Scheme,Sectoral Fund - Consumption,IDCW,1646.4181,0.57,35.8388,5.3,22.89614042,33.76696357,52.44800212,0.461948179,0.0489,12.17670215,0,2.416666667,13562.40039
Edelweiss Business Cycle Fund,Equity Scheme,Thematic Fund,IDCW,1586.8214,0.53,20.1099,3.1,11.26591184,17.4987998,29.84339636,0.885797539,0.0921,13.82159109,0,1.75,13544.65838
Edelweiss Business Cycle Fund,Equity Scheme,Thematic Fund,Growth,1586.8214,0.53,20.1099,3.1,11.26591184,17.4987998,29.84339636,0.885797539,0.0921,13.82159109,0,1.75,13544.65838
Aditya Birla SL Conglomerate Fund,Equity Scheme,Thematic Fund,Growth,1636.4575,0.72,28.1922,3.33,29.8154642,38.4363908,54.64627098,0.165094882,0.0177,13.82159109,0,1.333333333,13403.49596
Aditya Birla SL Conglomerate Fund,Equity Scheme,Thematic Fund,IDCW,1636.4575,0.72,28.1922,3.33,29.8154642,38.4363908,54.64627098,0.165094882,0.0177,13.82159109,0,1.333333333,13403.49596
Invesco India Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,1628.3008,0.79,22.4666,2.95,36.90355615,47.27102019,65.32416492,1.27154808,0.1416,13.61429544,18.45176104,13.25,13294.47172
Invesco India Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,1628.3008,0.79,22.4666,2.95,36.90355615,47.27102019,65.32416492,1.27154808,0.1415,13.61429544,17.21011917,13.25,13290.74549
Canara Rob Manufacturing Fund,Equity Scheme,Thematic Fund,Growth,1580.3568,0.82,39.6604,5.24,16.72576724,25.5566591,41.69462871,0.944533218,0.1024,13.82159109,0,2.083333333,13132.0535
Canara Rob Manufacturing Fund,Equity Scheme,Thematic Fund,IDCW,1580.3568,0.82,39.6604,5.24,16.72576724,25.5566591,41.69462871,0.941358316,0.1021,13.82159109,0,2.083333333,13132.00198
Bajaj Finserv Small Cap Fund,Equity Scheme,Small Cap Fund,IDCW,1551.464606,0.55,32.4463,3.11,11.50712598,17.95558371,30.39887117,-1.360445324,-0.1334,15.30194838,0,0.75,13074.88629
Bajaj Finserv Small Cap Fund,Equity Scheme,Small Cap Fund,Growth,1551.464606,0.55,32.4463,3.11,11.50712598,17.95558371,30.39887117,-1.360445324,-0.1334,15.30194838,0,0.75,13074.88629
Mahindra Manulife Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,IDCW,1556.1088,0.43,28.8001,3.68,20.33938115,27.69217679,42.56569978,0.520683858,0.0584,12.54736388,0,4.666666667,12968.37695
Mahindra Manulife Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,Growth,1556.1088,0.43,28.8001,3.68,20.33938115,27.69217679,42.56569978,0.520683858,0.0584,12.54736388,0,4.666666667,12968.37695
Quant Value Fund,Equity Scheme,Value Fund,IDCW,1602.3758,0.57,19.1543,2.29,39.52442991,55.20514601,77.90990728,0.44448622,0.0464,12.7807808,0,4.416666667,12799.92303
Quant Value Fund,Equity Scheme,Value Fund,Growth,1602.3758,0.57,19.1543,2.29,39.52442991,55.20514601,77.90990728,0.44448622,0.0464,12.7807808,0,4.416666667,12799.92303
Aditya Birla SL Dividend Yield Fund,Equity Scheme,Dividend Yield Fund,Growth,1494.633,1.35,18.1168,3.31,14.73441306,22.88051983,38.87796536,0.596881496,0.0635,12.00374965,14.67820934,13.25,12690.99582
Aditya Birla SL Dividend Yield Fund,Equity Scheme,Dividend Yield Fund,IDCW,1494.633,1.35,18.1168,3.31,14.73441306,22.88051983,38.87796536,0.346064271,0.0363,12.00374965,10.08008391,13.25,12673.08558
Bajaj Finserv Large Cap Fund,Equity Scheme,Large Cap Fund,IDCW,1522.438202,0.59,27.6946,3.53,20.26489923,30.73949511,49.95284032,0.861985777,0.0946,11.76201976,0,1.666666667,12587.62848
Bajaj Finserv Large Cap Fund,Equity Scheme,Large Cap Fund,Growth,1522.438202,0.59,27.6946,3.53,20.26489923,30.73949511,49.95284032,0.861985777,0.0946,11.76201976,0,1.666666667,12587.62848
HDFC Technology Fund,Equity Scheme,Sectoral Fund - Technology,IDCW,1589.8534,0.94,30.0234,5.35,39.66017244,54.25017175,74.16729115,-0.954057923,-0.0976,16.85893746,0,2.583333333,12554.53228
HDFC Technology Fund,Equity Scheme,Sectoral Fund - Technology,Growth,1589.8534,0.94,30.0234,5.35,39.66017244,54.25017175,74.16729115,-0.954057923,-0.0976,16.85893746,0,2.583333333,12554.53228
Aditya Birla SL Transportation and Logistics Fund,Equity Scheme,Thematic Fund,Growth,1540.2257,0.79,26.0429,5.05,26.81990698,39.26605042,59.69330988,1.093753592,0.1222,13.82159109,0,2.416666667,12537.51078
Aditya Birla SL Transportation and Logistics Fund,Equity Scheme,Thematic Fund,IDCW,1540.2257,0.79,26.0429,5.05,26.81990698,39.26605042,59.69330988,1.092166141,0.122,13.82159109,0,2.416666667,12537.48437
PGIM India Small Cap Fund,Equity Scheme,Small Cap Fund,Growth,1486.7283,0.57,42.1777,5.96,10.66914513,16.49080737,29.12175681,0.573069734,0.0608,15.30194838,0,4.75,12484.19604
PGIM India Small Cap Fund,Equity Scheme,Small Cap Fund,IDCW,1486.7283,0.57,42.1777,5.96,10.66914513,16.49080737,29.12175681,0.569894832,0.0602,15.30194838,0,4.75,12484.14061
Tata NIFTY 50 Index Fund,Equity Scheme,Index Fund,Growth,1513.911357,0.19,21.2424,3.28,28.59152208,37.52494473,54.58223139,0.480997588,0.0546,14.87480402,13.46676675,13.25,12467.13766
Bandhan Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,Growth,1468.8769,0.9,26.3066,3.12,15.56644732,24.40400971,41.76449305,0.238117618,0.0253,14.98233513,17.93090501,13.25,12341.92866
Bandhan Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,IDCW,1468.8769,0.9,26.3066,3.12,15.56644732,24.40400971,41.76449305,0.238117618,0.0253,14.98233513,15.75942168,13.25,12335.41421
Invesco India PSU Equity Fund,Equity Scheme,Thematic Fund,Growth,1491.7059,0.9,15.3,2.24,25.44806587,37.89789261,61.4488553,1.338221013,0.1447,13.82159109,20.02872288,13.25,12320.91085
Invesco India PSU Equity Fund,Equity Scheme,Thematic Fund,IDCW,1491.7059,0.9,15.3,2.24,25.44806587,37.89789261,61.4488553,1.336633562,0.1445,13.82159109,16.62236021,13.25,12310.66535
SBI Nifty Smallcap 250 Index Fund,Equity Scheme,Index Fund,IDCW,1423.4219,0.4,27.3054,3.07,7.060338189,9.498673584,14.81812244,0.166682333,0.0169,14.87480402,0,3.5,12230.29893
SBI Nifty Smallcap 250 Index Fund,Equity Scheme,Index Fund,Growth,1423.4219,0.4,27.3054,3.07,7.060338189,9.498673584,14.81812244,0.166682333,0.0169,14.87480402,0,3.5,12230.29893
Quant Quantamental Fund,Equity Scheme,Thematic Fund,IDCW,1563.4884,0.87,35.2099,3.3,40.73590824,57.79528649,86.49365739,0.546083071,0.0586,13.82159109,0,5,12224.22621
Quant Quantamental Fund,Equity Scheme,Thematic Fund,Growth,1563.4884,0.87,35.2099,3.3,40.73590824,57.79528649,86.49365739,0.546083071,0.0586,13.82159109,0,5,12224.22621
Edelweiss Large Cap Fund,Equity Scheme,Large Cap Fund,Growth,1444.1795,0.59,21.2038,3.4,20.24452639,30.21663858,46.52926454,0.698478346,0.0779,11.76201976,15.04709038,13.25,12061.76843
Edelweiss Large Cap Fund,Equity Scheme,Large Cap Fund,IDCW,1444.1795,0.59,21.2038,3.4,20.24452639,30.21663858,46.52926454,0.698478346,0.0779,11.76201976,8.491929964,13.25,12042.10295
ICICI Pru Active Momentum Fund,Equity Scheme,Thematic Fund,Growth,1448.26562,1.04,30.9096,5.33,15.27292349,23.40710816,38.99346172,0.506396801,0.0507,13.82159109,0,0.75,12038.61617
Tata India Innovation Fund,Equity Scheme,Thematic Fund,IDCW,1439.492018,0.65,31.9212,4.09,13.70892631,20.9127245,36.47430436,0.050798425,0.0053,13.82159109,0,1.416666667,12012.90201
Tata India Innovation Fund,Equity Scheme,Thematic Fund,Growth,1439.492018,0.65,31.9212,4.09,13.70892631,20.9127245,36.47430436,0.050798425,0.0053,13.82159109,0,1.416666667,12012.90201
Motilal Oswal Focused Fund,Equity Scheme,Focused Fund,Growth,1445.3727,0.97,49.946,4.78,15.07701461,23.38465028,40.91820223,0.742926968,0.0789,13.25564873,12.64108297,12.91666667,11977.84871
Motilal Oswal Focused Fund,Equity Scheme,Focused Fund,IDCW,1445.3727,0.97,49.946,4.78,15.07701461,23.38465028,40.91820223,0.742926968,0.0789,13.25564873,5.292389626,12.91666667,11955.80263
DSP Value Fund,Equity Scheme,Value Fund,Growth,1413.6447,0.95,20.2632,3.1,15.71900634,22.3177507,35.6601627,1.066766929,0.0953,12.7807808,0,5.333333333,11890.96459
DSP Value Fund,Equity Scheme,Value Fund,IDCW,1413.6447,0.95,20.2632,3.1,15.71900634,22.3177507,35.6601627,1.066766929,0.0953,12.7807808,0,5.333333333,11890.96459
